13207,"196  ","1960005","ﾄｳｷｮｳﾄ","ｱｷｼﾏｼ","ﾀﾞｲｶﾝﾔﾏ","東京都","昭島市","代官山",0,0,1,0,1,2
13209,"194  ","1940031","ﾄｳｷｮｳﾄ","ﾏﾁﾀﾞｼ","ﾐﾅﾐｵｵﾔ","東京都","町田市","南大谷",0,0,1,0,1,2
26206,"621  ","6210047","ｷｮｳﾄﾌ","ｶﾒｵｶｼ","ﾁﾖｶﾜﾁｮｳｱｽﾊﾚ","京都府","亀岡市","千代川町明晴",0,0,1,0,1,3
27203,"560  ","5600032","ｵｵｻｶﾌ","ﾄﾖﾅｶｼ","ﾎﾀﾙｶﾞｲｹﾋｶﾞｼﾏﾁ","大阪府","豊中市","螢池東町",0,0,1,0,1,5
27203,"560  ","5600036","ｵｵｻｶﾌ","ﾄﾖﾅｶｼ","ﾎﾀﾙｶﾞｲｹﾆｼﾏﾁ","大阪府","豊中市","螢池西町",0,0,1,0,1,5
27203,"560  ","5600034","ｵｵｻｶﾌ","ﾄﾖﾅｶｼ","ﾎﾀﾙｶﾞｲｹﾐﾅﾐﾏﾁ","大阪府","豊中市","螢池南町",0,0,1,0,1,5
27203,"560  ","5600031","ｵｵｻｶﾌ","ﾄﾖﾅｶｼ","ﾎﾀﾙｶﾞｲｹｷﾀﾏﾁ","大阪府","豊中市","螢池北町",0,0,1,0,1,5
27203,"560  ","5600033","ｵｵｻｶﾌ","ﾄﾖﾅｶｼ","ﾎﾀﾙｶﾞｲｹﾅｶﾏﾁ","大阪府","豊中市","螢池中町",0,0,1,0,1,5
