04213,"98951","9895126","ﾐﾔｷﾞｹﾝ","ｸﾘﾊﾗｼ","ｶﾝﾅﾘﾂﾊﾞﾉｶﾜﾗ","宮城県","栗原市","金成鍔ノ瓦",0,0,0,0,2,6
11342,"35502","3550215","ｻｲﾀﾏｹﾝ","ﾋｷｸﾞﾝﾗﾝｻﾞﾝﾏﾁ","ﾋﾗｻﾜ","埼玉県","比企郡嵐山町","平沢",0,0,0,0,2,6
21205,"50132","5013942","ｷﾞﾌｹﾝ","ｾｷｼ","ｷﾎﾞｳｶﾞｵｶ","岐阜県","関市","希望ケ丘",0,0,0,0,2,6
22212,"425  ","4250041","ｼｽﾞｵｶｹﾝ","ﾔｲﾂﾞｼ","ｲｼﾂﾞ","静岡県","焼津市","石津",0,0,0,0,2,6
22212,"425  ","4250034","ｼｽﾞｵｶｹﾝ","ﾔｲﾂﾞｼ","ﾖｿｳｼﾞ","静岡県","焼津市","与惣次",0,0,0,0,2,6
23213,"44403","4440312","ｱｲﾁｹﾝ","ﾆｼｵｼ","ｸﾆﾓﾘﾁｮｳ","愛知県","西尾市","国森町",0,1,0,0,2,6
