01213,"05913","0591362","ﾎｯｶｲﾄﾞｳ","ﾄﾏｺﾏｲｼ","ｶｼﾜﾊﾞﾗ","北海道","苫小牧市","柏原",0,0,0,0,2,6
01213,"053  ","0530053","ﾎｯｶｲﾄﾞｳ","ﾄﾏｺﾏｲｼ","ﾔﾅｷﾞﾏﾁ","北海道","苫小牧市","柳町",0,0,1,0,2,6
