10429,"37033","3703321","ｸﾞﾝﾏｹﾝ","ｱｶﾞﾂﾏｸﾞﾝﾋｶﾞｼｱｶﾞﾂﾏﾏﾁ","ｲｽﾞﾐｻﾜ(ｴﾎﾞｼ(ﾊﾙﾅｺﾊﾝ)､ｴﾎﾞｼｺｸﾕｳﾘﾝ77ﾘﾝﾊﾝ)","群馬県","吾妻郡東吾妻町","泉沢（烏帽子「榛名湖畔」、烏帽子国有林７７林班）",1,0,0,0,2,6
11212,"355  ","3550047","ｻｲﾀﾏｹﾝ","ﾋｶﾞｼﾏﾂﾔﾏｼ","ﾀｶｻｶ","埼玉県","東松山市","高坂",0,0,0,0,2,6
21212,"50954","5095403","ｷﾞﾌｹﾝ","ﾄｷｼ","ｱｻﾋｶﾞｵｶﾁｮｳ","岐阜県","土岐市","旭ケ丘町",0,0,0,1,2,6
40349,"813  ","8130008","ﾌｸｵｶｹﾝ","ｶｽﾔｸﾞﾝｶｽﾔﾏﾁ","ｳﾁﾊｼﾆｼ(3ﾁｮｳﾒ11ﾊﾞﾝ5-8ｺﾞｳﾀﾉﾂﾀﾞﾝﾁ)","福岡県","糟屋郡粕屋町","内橋西（３丁目１１番５～８号「多の津団地」）",1,0,1,0,2,6
