07208,"966  ","9660897","ﾌｸｼﾏｹﾝ","ｷﾀｶﾀｼ","ｷｮｳﾀﾞﾝﾋｶﾞｼ","福島県","喜多方市","経壇東",0,0,0,0,1,5
07208,"966  ","9660917","ﾌｸｼﾏｹﾝ","ｷﾀｶﾀｼ","ｾﾝｶﾞﾘﾅｶﾐﾁｳｴ","福島県","喜多方市","千苅中道上",0,0,0,0,1,5
07208,"966  ","9660916","ﾌｸｼﾏｹﾝ","ｷﾀｶﾀｼ","ｾﾝｶﾞﾘﾐﾁｼﾀ","福島県","喜多方市","千苅道下",0,0,0,0,1,5
17203,"923  ","9230995","ｲｼｶﾜｹﾝ","ｺﾏﾂｼ","ｱﾀｶｼﾝﾏﾁ","石川県","小松市","安宅新町",0,0,0,0,1,3
30201,"640  ","6408454","ﾜｶﾔﾏｹﾝ","ﾜｶﾔﾏｼ","ﾌｼﾞﾄﾀﾞｲ","和歌山県","和歌山市","ふじと台",0,0,0,0,1,3
31202,"68935","6893516","ﾄｯﾄﾘｹﾝ","ﾖﾅｺﾞｼ","ﾐﾉﾘﾁｮｳ","鳥取県","米子市","みのり町",0,0,0,0,1,5
34108,"73151","7315116","ﾋﾛｼﾏｹﾝ","ﾋﾛｼﾏｼｻｴｷｸ","ﾔﾊﾀ","広島県","広島市佐伯区","八幡",0,0,1,0,1,5
34108,"73151","7315115","ﾋﾛｼﾏｹﾝ","ﾋﾛｼﾏｼｻｴｷｸ","ﾔﾊﾀﾋｶﾞｼ","広島県","広島市佐伯区","八幡東",0,0,1,0,1,5
46215,"89919","8991926","ｶｺﾞｼﾏｹﾝ","ｻﾂﾏｾﾝﾀﾞｲｼ","ｻｰｷｭﾗｰﾊﾟｰｸ","鹿児島県","薩摩川内市","サーキュラーパーク",0,0,1,0,1,5
